date,year,month,n34_anom,oni_center,mei,n34_lag1,n34_lag2,n34_lag3,n34_lag6,n34_lag12,n34_roll3,n34_roll5,n34_trend1,n34_trend3,month_sin,month_cos,mei_lag1,mei_lag3,state_now,target_n34_anom_t3,target_oni_t3,target_state,persist_pred_state,has_core_features,mei_available,has_target,split
2022-05,2022,5,-1.11,-0.9,-1.63,-1.11,-0.97,-0.89,-0.94,-0.46,-1.0633,-1.004,0.0,-0.22,0.5,-0.866,-1.6,-0.98,La Nina,-0.97,-0.87,La Nina,La Nina,True,True,True,test
2022-06,2022,6,-0.75,-0.78,-1.9,-1.11,-1.11,-0.97,-1.06,-0.28,-0.99,-0.966,0.36,0.22,0.0,-1.0,-1.63,-1.31,La Nina,-1.07,-0.97,La Nina,La Nina,True,True,True,test
2022-07,2022,7,-0.69,-0.76,-2.17,-0.75,-1.11,-1.11,-0.94,-0.39,-0.85,-0.926,0.06,0.42,-0.5,-0.866,-1.9,-1.6,La Nina,-0.99,-0.94,La Nina,La Nina,True,True,True,test
2022-08,2022,8,-0.97,-0.87,-1.75,-0.69,-0.75,-1.11,-0.89,-0.53,-0.8033,-0.926,-0.28,0.14,-0.866,-0.5,-2.17,-1.63,La Nina,-0.9,-0.85,La Nina,La Nina,True,True,True,test
2022-09,2022,9,-1.07,-0.97,-1.73,-0.97,-0.69,-0.75,-0.97,-0.55,-0.91,-0.918,-0.1,-0.32,-1.0,-0.0,-1.75,-1.9,La Nina,-0.85,-0.71,La Nina,La Nina,True,True,True,test
2022-10,2022,10,-0.99,-0.94,-1.72,-1.07,-0.97,-0.69,-1.11,-0.94,-1.01,-0.894,0.08,-0.3,-0.866,0.5,-1.73,-2.17,La Nina,-0.72,-0.54,La Nina,La Nina,True,True,True,test
2022-11,2022,11,-0.9,-0.85,-1.53,-0.99,-1.07,-0.97,-1.11,-0.94,-0.9867,-0.924,0.09,0.07,-0.5,0.866,-1.72,-1.75,La Nina,-0.46,-0.29,Neutral,La Nina,True,True,True,test
2022-12,2022,12,-0.85,-0.71,-1.27,-0.9,-0.99,-1.07,-0.75,-1.06,-0.9133,-0.956,0.05,0.22,-0.0,1.0,-1.53,-1.73,La Nina,-0.11,-0.02,Neutral,La Nina,True,True,True,test
2023-01,2023,1,-0.72,-0.54,-1.11,-0.85,-0.9,-0.99,-0.69,-0.94,-0.8233,-0.906,0.13,0.27,0.5,0.866,-1.27,-1.72,La Nina,0.14,0.27,Neutral,La Nina,True,True,True,test
2023-02,2023,2,-0.46,-0.29,-0.91,-0.72,-0.85,-0.9,-0.97,-0.89,-0.6767,-0.784,0.26,0.44,0.866,0.5,-1.11,-1.53,La Nina,0.46,0.57,El Nino,La Nina,True,True,True,test
2023-03,2023,3,-0.11,-0.02,-0.76,-0.46,-0.72,-0.85,-1.07,-0.97,-0.43,-0.608,0.35,0.74,1.0,0.0,-0.91,-1.27,Neutral,0.84,0.84,El Nino,Neutral,True,True,True,test
2023-04,2023,4,0.14,0.27,-0.36,-0.11,-0.46,-0.72,-0.99,-1.11,-0.1433,-0.4,0.25,0.86,0.866,-0.5,-0.76,-1.11,Neutral,1.02,1.12,El Nino,Neutral,True,True,True,test
2023-05,2023,5,0.46,0.57,-0.06,0.14,-0.11,-0.46,-0.9,-1.11,0.1633,-0.138,0.32,0.92,0.5,-0.866,-0.36,-0.91,Neutral,1.35,1.37,El Nino,Neutral,True,True,True,test
2023-06,2023,6,0.84,0.84,0.43,0.46,0.14,-0.11,-0.85,-0.75,0.48,0.174,0.38,0.95,0.0,-1.0,-0.06,-0.76,Neutral,1.6,1.6,El Nino,Neutral,True,True,True,test
2023-07,2023,7,1.02,1.12,0.51,0.84,0.46,0.14,-0.72,-0.69,0.7733,0.47,0.18,0.88,-0.5,-0.866,0.43,-0.36,El Nino,1.72,1.83,El Nino,El Nino,True,True,True,test
2023-08,2023,8,1.35,1.37,0.51,1.02,0.84,0.46,-0.46,-0.97,1.07,0.762,0.33,0.89,-0.866,-0.5,0.51,-0.06,El Nino,2.02,1.99,El Nino,El Nino,True,True,True,test
2023-09,2023,9,1.6,1.6,0.69,1.35,1.02,0.84,-0.11,-1.07,1.3233,1.054,0.25,0.76,-1.0,-0.0,0.51,0.43,El Nino,2.03,2.06,El Nino,El Nino,True,True,True,test
2023-10,2023,10,1.72,1.83,0.48,1.6,1.35,1.02,0.14,-0.99,1.5567,1.306,0.12,0.7,-0.866,0.5,0.69,0.51,El Nino,1.81,1.92,El Nino,El Nino,True,True,True,test
2023-11,2023,11,2.02,1.99,0.91,1.72,1.6,1.35,0.46,-0.9,1.78,1.542,0.3,0.67,-0.5,0.866,0.48,0.51,El Nino,1.52,1.62,El Nino,El Nino,True,True,True,test
2023-12,2023,12,2.03,2.06,1.13,2.02,1.72,1.6,0.84,-0.85,1.9233,1.744,0.01,0.43,-0.0,1.0,0.91,0.69,El Nino,1.13,1.26,El Nino,El Nino,True,True,True,test
2024-01,2024,1,1.81,1.92,0.7,2.03,2.02,1.72,1.02,-0.72,1.9533,1.836,-0.22,0.09,0.5,0.866,1.13,0.48,El Nino,0.77,0.82,El Nino,El Nino,True,True,True,test
2024-02,2024,2,1.52,1.62,0.68,1.81,2.03,2.02,1.35,-0.46,1.7867,1.82,-0.29,-0.5,0.866,0.5,0.7,0.91,El Nino,0.23,0.49,Neutral,El Nino,True,True,True,test
2024-03,2024,3,1.13,1.26,0.78,1.52,1.81,2.03,1.6,-0.11,1.4867,1.702,-0.39,-0.9,1.0,0.0,0.68,1.13,El Nino,0.17,0.22,Neutral,El Nino,True,True,True,test
2024-04,2024,4,0.77,0.82,0.34,1.13,1.52,1.81,1.72,0.14,1.14,1.452,-0.36,-1.04,0.866,-0.5,0.78,0.7,El Nino,0.04,0.08,Neutral,El Nino,True,True,True,test
2024-05,2024,5,0.23,0.49,0.12,0.77,1.13,1.52,2.02,0.46,0.71,1.092,-0.54,-1.29,0.5,-0.866,0.34,0.68,El Nino,-0.12,-0.07,Neutral,El Nino,True,True,True,test
2024-06,2024,6,0.17,0.22,-0.24,0.23,0.77,1.13,2.03,0.84,0.39,0.764,-0.06,-0.96,0.0,-1.0,0.12,0.78,Neutral,-0.26,-0.17,Neutral,Neutral,True,True,True,test
2024-07,2024,7,0.04,0.08,-0.72,0.17,0.23,0.77,1.81,1.02,0.1467,0.468,-0.13,-0.73,-0.5,-0.866,-0.24,0.34,Neutral,-0.27,-0.21,Neutral,Neutral,True,True,True,test
2024-08,2024,8,-0.12,-0.07,-0.73,0.04,0.17,0.23,1.52,1.35,0.03,0.218,-0.16,-0.35,-0.866,-0.5,-0.72,0.12,Neutral,-0.25,-0.3,Neutral,Neutral,True,True,True,test
2024-09,2024,9,-0.26,-0.17,-0.65,-0.12,0.04,0.17,1.13,1.6,-0.1133,0.012,-0.14,-0.43,-1.0,-0.0,-0.73,-0.24,Neutral,-0.6,-0.42,Neutral,Neutral,True,True,True,test
2024-10,2024,10,-0.27,-0.21,-0.51,-0.26,-0.12,0.04,0.77,1.72,-0.2167,-0.088,-0.01,-0.31,-0.866,0.5,-0.65,-0.72,Neutral,-0.74,-0.45,Neutral,Neutral,True,True,True,test
2024-11,2024,11,-0.25,-0.3,-0.68,-0.27,-0.26,-0.12,0.23,2.02,-0.26,-0.172,0.02,-0.13,-0.5,0.866,-0.51,-0.73,Neutral,-0.43,-0.24,Neutral,Neutral,True,True,True,test
2024-12,2024,12,-0.6,-0.42,-0.91,-0.25,-0.27,-0.26,0.17,2.03,-0.3733,-0.3,-0.35,-0.34,-0.0,1.0,-0.68,-0.65,Neutral,0.01,-0.06,Neutral,Neutral,True,True,True,test
2025-01,2025,1,-0.74,-0.45,-1.0,-0.6,-0.25,-0.27,0.04,1.81,-0.53,-0.424,-0.14,-0.47,0.5,0.866,-0.91,-0.51,La Nina,-0.14,0.02,Neutral,La Nina,True,True,True,test
2025-02,2025,2,-0.43,-0.24,-0.83,-0.74,-0.6,-0.25,-0.12,1.52,-0.59,-0.458,0.31,-0.18,0.866,0.5,-1.0,-0.68,La Nina,-0.13,-0.02,Neutral,La Nina,True,True,True,test
2025-03,2025,3,0.01,-0.06,-0.68,-0.43,-0.74,-0.6,-0.26,1.13,-0.3867,-0.402,0.44,0.61,1.0,0.0,-0.83,-0.91,Neutral,-0.07,-0.04,Neutral,Neutral,True,True,True,test
2025-04,2025,4,-0.14,0.02,-0.38,0.01,-0.43,-0.74,-0.27,0.77,-0.1867,-0.38,-0.15,0.6,0.866,-0.5,-0.68,-1.0,Neutral,-0.14,-0.14,Neutral,Neutral,True,True,True,test
2025-05,2025,5,-0.13,-0.02,-0.36,-0.14,0.01,-0.43,-0.25,0.23,-0.0867,-0.286,0.01,0.3,0.5,-0.866,-0.38,-0.83,Neutral,-0.36,-0.28,Neutral,Neutral,True,True,True,test
2025-06,2025,6,-0.07,-0.04,-1.17,-0.13,-0.14,0.01,-0.6,0.17,-0.1133,-0.152,0.06,-0.08,0.0,-1.0,-0.36,-0.68,Neutral,-0.47,-0.4,Neutral,Neutral,True,True,True,test
2025-07,2025,7,-0.14,-0.14,-1.22,-0.07,-0.13,-0.14,-0.74,0.04,-0.1133,-0.094,-0.07,0.0,-0.5,-0.866,-1.17,-0.38,Neutral,-0.5,-0.51,La Nina,Neutral,True,True,True,test
2025-08,2025,8,-0.36,-0.28,-0.87,-0.14,-0.07,-0.13,-0.43,-0.12,-0.19,-0.168,-0.22,-0.23,-0.866,-0.5,-1.22,-0.36,Neutral,-0.7,-0.55,La Nina,Neutral,True,True,True,test
2025-09,2025,9,-0.47,-0.4,-1.12,-0.36,-0.14,-0.07,0.01,-0.26,-0.3233,-0.234,-0.11,-0.4,-1.0,-0.0,-0.87,-1.17,Neutral,-0.67,-0.54,La Nina,Neutral,True,True,True,test
2025-10,2025,10,-0.5,-0.51,-1.19,-0.47,-0.36,-0.14,-0.14,-0.27,-0.4433,-0.308,-0.03,-0.36,-0.866,0.5,-1.12,-1.22,Neutral,-0.58,-0.37,Neutral,Neutral,True,True,True,test
2025-11,2025,11,-0.7,-0.55,-1.06,-0.5,-0.47,-0.36,-0.13,-0.25,-0.5567,-0.434,-0.2,-0.34,-0.5,0.866,-1.19,-0.87,La Nina,-0.27,-0.16,Neutral,La Nina,True,True,True,test
2025-12,2025,12,-0.67,-0.54,-0.77,-0.7,-0.5,-0.47,-0.07,-0.6,-0.6233,-0.54,0.03,-0.2,-0.0,1.0,-1.06,-1.12,La Nina,-0.01,,,La Nina,True,True,False,none
2026-01,2026,1,-0.58,-0.37,-0.76,-0.67,-0.7,-0.5,-0.14,-0.74,-0.65,-0.584,0.09,-0.08,0.5,0.866,-0.77,-1.19,La Nina,0.29,,,La Nina,True,True,False,none
2026-02,2026,2,-0.27,-0.16,-0.95,-0.58,-0.67,-0.7,-0.36,-0.43,-0.5067,-0.544,0.31,0.43,0.866,0.5,-0.76,-1.06,La Nina,0.82,,,La Nina,True,True,False,none
2026-03,2026,3,-0.01,,-1.03,-0.27,-0.58,-0.67,-0.47,0.01,-0.2867,-0.446,0.26,0.66,1.0,0.0,-0.95,-0.77,Neutral,,,,Neutral,True,True,False,none
2026-04,2026,4,0.29,,-0.64,-0.01,-0.27,-0.58,-0.5,-0.14,0.0033,-0.248,0.3,0.87,0.866,-0.5,-1.03,-0.76,Neutral,,,,Neutral,True,True,False,none
2026-05,2026,5,0.82,,0.27,0.29,-0.01,-0.27,-0.7,-0.13,0.3667,0.05,0.53,1.09,0.5,-0.866,-0.64,-0.95,Neutral,,,,Neutral,True,True,False,none
